id,title,key
1721,基于波束形成技术的运动声源识别方法研究,声源 识别 方法 旋转 技术 运动 进行 问题 信号 得到
1722,基于葵花8卫星遥感数据的大雾识别研究,大雾 数据 算法 卫星 识别 进行 地面站 传统 提取 使用
1723,基于改进卷积神经网络的电力系统暂态稳定评估方法,评估 cnn 模型 暂态 电力系统 方法 样本 构建 系统 问题
1724,基于统计综合法的电力负荷建模方法研究,负荷 进行 算法 改进 学习 建模 研究 模型 训练 网络
1725,基于长短时记忆网络的棉花病虫害发生预测研究,数据 lstm 病虫害 预测 模型 rnn 天气 发生 进行 棉花
1726,基于深度学习的多疾病风险预测模型研究,疾病 算法 方法 进行 集成 学习 模型 函数 问题 技术
1727,基于疾病预测的体检结果生成系统设计与实现,体检 进行 系统 数据 疾病 生成 特征 算法 利用 分析
1728,经冠状动脉造影冠脉不同狭窄程度患者中医证候特点及规律研究,患者 冠脉 证候 排序 证 虚证 诊断 提供 阴虚证 气滞
1729,基于颜色气味数字化及信息融合的苦杏仁走油监测系统的研究,苦杏仁 算法 走油 信息 质量 气味 存储 进行 建立 研究
1730,基于分子振动特征的药物靶点识别及活性预测模型研究,数据 模型 进行 预测 中药 药物 靶点 化合物 构建 活性
1731,命名实体识别在中药名词和方剂名词识别中的比较研究,识别 名词 分词 神经网络 方法 表现 工具 匹配 中药 实现
1732,基于深度学习技术的ECG自动分类算法研究,ecg 数据 中 心电图 特征 进行 模型 cnn 提取 诊断
1733,基于冠状动脉CT血管成像的血流储备分数在心肌桥的应用研究,桥 ffr 心肌 ct 创性 研究 ccta 诊断 冠状动脉 深度
1734,基于改进支持向量机的脑胶质瘤影像分级研究,算法 预测 进行 影像 使用 数据 肿瘤 脑 医院 临床
1735,基于DNA甲基化不平衡数据的胃癌分类模型研究,模型 训练 胃癌 中 分类 forest 方法 数据 准确率 拟合
1736,基于卷积神经网络的乳腺肿瘤良恶性分类方法研究,模型 图像 医生 乳腺 进行 实验 数据 分类 诊断 乳腺癌
1737,基于影像组学的胰腺肿瘤精准分类方法研究,临床 pdac 分类 非典型 预测值 模型 综合 影像 胰腺 进行
1738,基于机器学习的司法案例筛选系统设计与实现,文本 系统 司法 技术 筛选 分析 进行 裁判 实现 提供
1739,基于支持向量机的股指期货交易策略研究,数据 预测 进行 指标 交易 模型 具有 期货价格 理论 方法
1740,中美iSchools院校大数据相关专业人才培养方案的调查及思考,研究 变革 调查 论文 院校 内容 情况 数据 人才培养 总结
1741,基于改进随机森林的硬盘故障预测方法研究,数据 硬盘 预测 进行 故障 运维 存储 模型 决策树 数据中心
1742,基于集成学习的个人信贷决策模型的设计与实现,个人 系统 模型 设计 模块 信贷 提供 预测 业务 管理
1743,深度学习在软件开发环境提升中的研究,提示 模型 token 中 上下文 语法 名字 方法 环境 标识符
1744,面向服务的一站式机器学习算法系统的设计与实现,模型 系统 算法 数据 模块 机器 业务 进行 服务 会
1745,基于机器学习的显著目标检测,模型 rgb 检测 特征 图像 depth 目标 视觉 协同 图
1746,基于主动学习的软件缺陷预测方法研究,方法 缺陷 实例 训练 预测 项目 数据 提出 构造 质量
1747,传统机器学习到深度学习行人检测若干研究,特征 检测 算法 学习 行人 精度 进行 信息 实验 目标
1748,基于监控视频的群体行为识别算法研究,群体行为 特征 识别 网络 视频 算法 张量 学习 监控 变化
1749,基于视频的群体异常行为检测算法研究,模型 视频 检测 学习 算法 编码器 具有 特征 数据 图像
1750,脊柱侧凸影像Cobb角计算机辅助测量算法研究,脊柱 分割 算法 进行 cobb 特征 影像 检测 研究 模型
1751,基于密度函数估计的高密图像目标计数算法研究,计数 图像 计算 高密度 函数 研究 模型 高斯 密度 目标
1752,基于生成式对抗网络的特定场景生成技术及应用研究,生成 gan 模型 场景 图像 语义 研究 算法 应用 领域
1753,手势识别算法研究及实现,手势 算法 特征 识别 检测 学习 特征提取 研究 进行 实时性
1754,中文命名实体及实体关系的自动抽取研究,抽取 任务 进行 采用 方法 中文 网络 实体 模型 实现
1755,基于特征融合的手势识别,手势 进行 特征 算法 动态 描述符 实验 人机交互 融合 研究
1756,基于神经网络的中文分词研究,模型 特征 中文 方法 神经网络 机制 处理 分词 注意力 序列
1757,SDN环境下的DDoS攻击检测与防御方法研究,sdn 攻击 算法 网络 标记 数据包 ddos 检测 方法 架构
1758,基于分布式架构的网络流量分析系统设计与实现,数据 流量 问题 进行 系统 分布式 网络 分析 正在 性能
1759,面向大规模数据的直接优化AUC算法研究,算法 函数 auc 噪音 提出 数据 研究 梯度 采用 优化
1760,基于元学习的机械臂模仿学习研究,学习 任务 模型 臂 算法 机械 元 项 整合 策略
1761,非中心化分布式机器学习中的通信优化,通信 ringallreduce 分布式 中 数据 算法 学习 框架 梯度 方法
1762,基于多模态进化计算的集成学习器研究与应用,算法 集成 学习 研究 个体 进行 器 多样性 构建 分析
1763,互联网广告点击率预测模型的研究,广告 模型 数据 点击 分析 点击率 特征 互联网 预测 学习
1764,基于机器学习的安徽省粮食产量预测方法研究,预测 农业 模型 进行 粮食产量 安徽省 粮食 粮食安全 施用量 使用量
1765,一阶随机优化算法求解有限和函数的研究,算法 问题 迭代 样例 目标 梯度 函数 化项 求解 分布
1766,基于卷积神经网络的细胞图像分割与类型判别,细胞 分割 图像 分类 技术 聚类 卷积 领域 方式 学习
1767,基于改进Unet的遥感影像语义分割在地表水体变迁中的应用,分割 方法 影像 算法 地表水 进行 unet 体 使用 变迁
1768,基于机器视觉的白酒液体杂质检测系统研究,检测 系统 杂质 白酒 透明 进行 设计 算法 方法 图像处理
1769,铁路浪涌保护器中压敏电阻剩余寿命模型研究,压敏电阻 劣化 参数 浪涌 进行 模型 过程 寿命 研究 采用
1770,组合知识图谱和深度学习的城市交通拥堵区域预测研究,匹配 预测 模型 数据 城市 分类 算法 交通拥堵 拥堵 处理
1771,城市交叉口短时交通流的配时优化方案研究与应用,交叉口 模型 进行 交通流 配 预测 方案 智能 控制 实现
1772,基于机器学习的自行车安全驾驶行为研究,数据 行为 传感器 骑行 自行车 手机 姿态 进行 算法 速度
1773,基于机器学习的电网虚假数据注入攻击检测方法研究,检测 攻击 模型 数据 测数据 方法 构建 提升 电力系统 学习
1774,无人机多光谱遥感反演棉花光合参数与水分的模型研究,模型 含水率 反演 波段 水分 vswi 棉花 构建 植株 土壤
1775,基于卷积神经网络的农作物病害图像识别研究,方法 模型 农作物 训练 病害 图像识别 进行 识别 inception 诊断
1776,远程会诊服务质量测评及优化策略研究,远程 研究 服务质量 评价 数据 优化 新 医疗 提供 指标
1777,针对HIV相关神经认知功能障碍诊断的临床及影像学技术方法研究,hiv 量表 神经 测试 测验 诊断 患者 标准 方法 位
1778,反复发作抑郁症患者SSRIs抵抗的预测：一项基于支持向量机的预测模型研究,ssris 临床 tagsnps 预测 c2 样本 研究 筛选 进行 模型
1779,半监督自训练算法在乳腺癌分析预测中的应用研究,乳腺癌 分类 聚类 进行 往往 数据 研究 样本 训练方法 方法
1780,硅藻DNA条形码及微单倍型的法医学应用研究,硅藻 中 研究 数据库 用于 法医学 进行 应用 筛选 推断
1781,基于情感分析的E-learning学习行为评估与预测方法研究,学习者 情感 教育 分析 学习 learning 情绪 评估 课程 毕业
1782,基于LSTM神经网络在线个性化问题解答的设计研究,学习 教育 研究 学习者 问题 关注 深度 实现 构建 开展
1783,基于改进半监督自训练方法的高校毕业生就业预测应用研究,高校 算法 就业 进行 数据 训练 毕业生 信息 学生 预测
1784,基于机器学习的图像视频自适应高效传输,进行 图像 传输 算法 无线 网络 方法 环境 学习 提升
1785,麦克风阵列下互相关函数分类的声源定位算法研究,算法 定位 分类 语音 预先 声源 函数 特征 研究 方法
1786,基于多视场信息的运动物体姿态分析,姿态 算法 实验 进行 视场 运动 物体 预测 分析 信息
1787,基于深度学习的情感分类与评价对象判别,模型 情感 分类 研究 判别 神经网络 类别 分析 nlp lstm
1788,基于情感分类的酒店评论文本挖掘研究,情感 进行 文本 分类 特征 方法 构建 大众 消费者 主题
1789,基于神经网络的中文词义消歧研究,词义 信息 模型 特征 中文 词 任务 上下文 神经网络 向量
1790,基于字符级卷积神经网络的民宿顾客意见挖掘,数据 民宿 评论 进行 情感 方式 分类 主题 神经网络 意见
1791,基于文本挖掘的餐饮商家评价系统,商家 主题 进行 评论 数据 情感 分析 出 消费者 评分
1792,谷歌知识图谱热点前沿分析及共词网络聚类改进研究,图谱 分析 研究 相关 热点 谷歌 聚类 算法 进行 领域
1793,基于机器学习的图像检索研究,图像 检索 模型 学习 研究 分类 卷积 方式 应用 阅卷
1794,基于改进Mask RCNN的不规则3D物体抓取点识别,网络 抓取 图像 目标 信息 分类 准确率 使用 进行 提高
1795,基于卷积神经网络的医学图像分类方法研究,图像 医师 分类 进行 学习 卷积 迁移 医学 神经网络 能够
1796,多线索植物种类识别方法研究,植物 识别 图像 数据 器官 改进 图片 分类器 算法 使用
1797,基于深度学习的Android恶意软件检测研究与应用,android 特征 进行 学习 恶意软件 方法 检测 dbn 安全 能够
1798,基于遗传算法的模型参数选取及其在文本分类中的应用,文本 分类 数据 进行 信息 遗传算法 大量 类别 研究 支持
1799,基于条件随机场与改进LSTM的短文本挖掘研究,模型 特征 情感 评论 短文 平台 对象 进行 lstm 挖掘
1800,基于改进的文本相似度算法的中文文本分类技术研究,数据 文本 中文 进行 改进 方法 技术 分析 研究 算法
1801,云端卷积神经网络算法的安全增强机制研究,云端 用户 安全 模型 计算 数据 服务 进行 提出 获取
1802,基于深度学习的异常检测模型研究,数据 检测 模型 进行 中 学习 实验 技术 算法 深度
1803,基于深度学习的多因子股票价格预测方法研究,模型 股票 多因子 股票价格 方法 lstm gbdt 进行 特征 预测
1804,基于卷积神经网络的绿色信贷信用评价研究,评价 绿色 模型 理论 信用 企业 发展 神经网络 研究 责任
1805,分布式深度学习推理系统中任务调度子系统的设计与实现,系统 进行 节点 深度 任务调度 任务 学习 应用 推理 性能
1806,梯度下降算法中的动态采样方法研究,方法 算法 梯度 收敛 方差 求解 神经网络 深度 采样 问题
1807,基于流结构变分推断的深度生成模型研究,推断 模型 学习 结构 变换 路由 后验 研究 动态 数据
1808,基于最大间隔和半监督学习的偏标记学习算法研究,学习 算法 标记 示例 进行 pl 模型 优化 偏 方法
